web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546971235-300","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","ON OFFEROut Of StockAdd to CompareSamsung Galaxy S9 Plus (Sunrise Gold, 128 GB)4.72,883 Ratings & 551 Reviews6 GB RAM | 128 GB ROM | Expandable Upto 400 GB15.75 cm (6.2 inch) Quad HD+ Display12MP + 12MP | 8MP Front Camera3500 BatteryExynos 9810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹65,900₹68,9004% offUp to ₹14,900 Off on ExchangeEMI starting from ₹2189/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/samsung-galaxy-s9-plus-sunrise-gold-128-gb/p/itmf5z4vvfazz5ja?pid=MOBF5Z4UZAPYBN46&srno=b_5_120&otracker=browse&lid=LSTMOBF5Z4UZAPYBN46KITJ7O&fm=organic&iid=3c2ccdec-7d51-4ef1-a59c-a1eecf106467.MOBF5Z4UZAPYBN46.SEARCH","Samsung Galaxy S9 Plus (Sunrise Gold, 128 GB)  (6 GB RAM)","₹65,900","null","3500 Battery","null","null","Sunrise Gold","6 GB","128 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.7","4.6","3.5","4.7","4.3","All 551 reviews","https://www.flipkart.com/samsung-galaxy-s9-plus-sunrise-gold-128-gb/product-reviews/itmf5z4vvfazz5ja?pid=MOBF5Z4UZAPYBN46"
"1546971142-279","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=6","Out Of StockAdd to CompareSamsung Galaxy J7 - 6 (New 2016 Edition) (White, 16 GB)4.374,084 Ratings & 11,797 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3300 Li-Ion BatteryExynos 7870 Octa Core 1.6GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,800EMI starting from ₹459/monthOffersNo Cost EMI","https://www.flipkart.com/samsung-galaxy-j7-6-new-2016-edition-white-16-gb/p/itmeuyd8sxdssmdv?pid=MOBEG4XWG33HXYT7&srno=b_6_141&otracker=browse&lid=LSTMOBEG4XWG33HXYT74IUGYP&fm=organic&iid=5b9e8faa-16e0-4df8-9b26-6550b2516d68.MOBEG4XWG33HXYT7.SEARCH","Samsung Galaxy J7 - 6 (New 2016 Edition) (White, 16 GB)  (2 GB RAM)","₹13,800","null","3300 Li-Ion Battery","null","null","White","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.5","4.8","4.4","4.7","All 11797 reviews","https://www.flipkart.com/samsung-galaxy-j7-6-new-2016-edition-white-16-gb/product-reviews/itmeuyd8sxdssmdv?pid=MOBEG4XWG33HXYT7"
"1546971156-282","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=6","Out Of StockAdd to CompareSamsung Galaxy Note 5 (Dual Sim) (Gold Platinum, 32 GB)4.1133 Ratings & 32 Reviews4 GB RAM | 32 GB ROM |14.48 cm (5.7 inch) Quad HD Display16MP Rear Camera | 5MP Front Camera3000 Li-Polymer BatteryExynos Exynos 7420 64-bit Octa Core 2.1GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹34,999EMI starting from ₹1163/month","https://www.flipkart.com/samsung-galaxy-note-5-dual-sim-gold-platinum-32-gb/p/itmefzcavfptjh9s?pid=MOBEFZCAGR2YGZYB&srno=b_6_138&otracker=browse&lid=LSTMOBEFZCAGR2YGZYBYCFQ4H&fm=organic&iid=fc14158c-5546-4001-8b30-35bdc3588314.MOBEFZCAGR2YGZYB.SEARCH","Samsung Galaxy Note 5 (Dual Sim) (Gold Platinum, 32 GB)  (4 GB RAM)","₹34,999","null","3000 Li-Polymer Battery","null","null","Gold Platinum","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.1","null","null","null","null","All 32 reviews","https://www.flipkart.com/samsung-galaxy-note-5-dual-sim-gold-platinum-32-gb/product-reviews/itmefzcavfptjh9s?pid=MOBEFZCAGR2YGZYB"
"1546970877-219","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=9","Out Of StockAdd to CompareSamsung Galaxy Alpha (Chrome, 32 GB)3.6355 Ratings & 99 Reviews2 GB RAM | 32 GB ROM |11.94 cm (4.7 inch) HD Display12MP Rear Camera | 2.1MP Front Camera1860 Battery1 Year for Mobile & 6 Months for Accessories₹21,900EMI starting from ₹728/month","https://www.flipkart.com/samsung-galaxy-alpha-chrome-32-gb/p/itmeyfhgz65z8y4x?pid=MOBEYAW2F2HU3RJC&srno=b_9_201&otracker=browse&lid=LSTMOBEYAW2F2HU3RJCARVV58&fm=organic&iid=bcba8deb-7b5c-4c8d-a0cc-666b1426a8af.MOBEYAW2F2HU3RJC.SEARCH","Samsung Galaxy Alpha (Chrome, 32 GB)  (2 GB RAM)","₹21,900","null","1860 Battery","null","null","Chrome","2 GB","32 GB","1 Year for Mobile & 6 Months for Accessories","3.6","null","null","null","null","All 99 reviews","https://www.flipkart.com/samsung-galaxy-alpha-chrome-32-gb/product-reviews/itmeyfhgz65z8y4x?pid=MOBEYAW2F2HU3RJC"
"1546971283-314","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","Add to CompareSamsung Galaxy On Nxt (Gold, 32 GB)4.33,35,800 Ratings & 54,967 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3300 Li-Ion BatteryExynos 7870 Octa Core 1.6GHz ProcessorBrand Warranty of 1 Year₹15,900Up to ₹14,900 Off on ExchangeEMI starting from ₹529/monthOffersNo Cost EMI","https://www.flipkart.com/samsung-galaxy-nxt-gold-32-gb/p/itmemzd4gepexjya?pid=MOBEMZD4KHRF5VZX&srno=b_5_106&otracker=browse&lid=LSTMOBEMZD4KHRF5VZX7FNU5S&fm=organic&iid=33dfa8f7-e8a0-466a-8630-6ff22adfd93e.MOBEMZD4KHRF5VZX.SEARCH","Samsung Galaxy On Nxt (Gold, 32 GB)  (3 GB RAM)","₹15,900","null","3300 Li-Ion Battery","TrueComRetail","4.6","Gold","3 GB","32 GB","Brand Warranty of 1 Year","4.3","3.6","3.6","3.6","4.6","All 54967 reviews","https://www.flipkart.com/samsung-galaxy-nxt-gold-32-gb/product-reviews/itmemzd4gepexjya?pid=MOBEMZD4KHRF5VZX"
"1546970735-186","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Galaxy Mega 6.3 (Black, 16 GB)3.9305 Ratings & 91 Reviews1.5 GB RAM | 16 GB ROM | Expandable Upto 64 GB16.0 cm (6.3 inch) HD Display8MP Rear Camera | 1.9MP Front Camera3200 Li-Ion BatteryQualcomm Snapdragon 400 Processor1 Year for Mobile & 6 Months for Accessories₹26,094EMI starting from ₹867/month","https://www.flipkart.com/samsung-galaxy-mega-6-3-black-16-gb/p/itmeuyda69smcdm2?pid=MOBDHHZ5JCU7MA3F&srno=b_10_234&otracker=browse&lid=LSTMOBDHHZ5JCU7MA3FGOYIH5&fm=organic&iid=987231f0-d897-4157-9149-48b04404a081.MOBDHHZ5JCU7MA3F.SEARCH","Samsung Galaxy Mega 6.3 (Black, 16 GB)  (1.5 GB RAM)","₹26,094","null","3200 Li-Ion Battery","null","null","Black","1.5 GB","16 GB","1 Year for Mobile & 6 Months for Accessories","3.9","null","null","null","null","All 91 reviews","https://www.flipkart.com/samsung-galaxy-mega-6-3-black-16-gb/product-reviews/itmeuyda69smcdm2?pid=MOBDHHZ5JCU7MA3F"
"1546970908-227","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=9","Out Of StockAdd to CompareSamsung Galaxy E5 (White, 16 GB)4.2930 Ratings & 147 Reviews1.5 GB RAM | 16 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 5MP Front Camera2400 Li-Ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,999EMI starting from ₹333/month","https://www.flipkart.com/samsung-galaxy-e5-white-16-gb/p/itme5z9xs75kqvgf?pid=MOBE3UN6EURWTZCA&srno=b_9_193&otracker=browse&lid=LSTMOBE3UN6EURWTZCA0V5XCI&fm=organic&iid=248d7e99-6154-4870-b5c6-5b7600d67e89.MOBE3UN6EURWTZCA.SEARCH","Samsung Galaxy E5 (White, 16 GB)  (1.5 GB RAM)","₹9,999","null","2400 Li-Ion Battery","null","null","White","1.5 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","null","null","null","null","All 147 reviews","https://www.flipkart.com/samsung-galaxy-e5-white-16-gb/product-reviews/itme5z9xs75kqvgf?pid=MOBE3UN6EURWTZCA"
"1546971110-273","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung Galaxy Note 5 64GB Silver (Silver Titanium, 64 GB)4.85 Ratings & 1 Reviews4 GB RAM | 64 GB ROM |14.48 cm (5.7 inch) HD Display16MP Rear Camera | 5MP Front Camera3000 Batterycortex A-53 Processor1 Year Manufacturer Warranty₹39,900EMI starting from ₹1326/month","https://www.flipkart.com/samsung-galaxy-note-5-64gb-silver-silver-titanium-64-gb/p/itmebf3xhwqnebtq?pid=MOBEBF3X7R79VZGZ&srno=b_7_147&otracker=browse&lid=LSTMOBEBF3X7R79VZGZGITNYT&fm=organic&iid=b5d0e621-73fc-4f13-9b95-1b9d4b1608a6.MOBEBF3X7R79VZGZ.SEARCH","Samsung Galaxy Note 5 64GB Silver (Silver Titanium, 64 GB)  (4 GB RAM)","₹39,900","null","3000 Battery","null","null","Silver Titanium","4 GB","64 GB","1 Year Manufacturer Warranty","4.8","null","null","null","null","null",""
"1546971253-305","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","Add to CompareSamsung Metro 3503.939 Ratings & 1 Reviews46 MB RAM | 64 MB ROM |5.59 cm (2.2 inch) QVGA Display2MP Rear Camera1200 Battery1 Year Manufacturer Warranty₹3,200EMI starting from ₹107/month","https://www.flipkart.com/samsung-metro-350/p/itmea4ca3knaenmu?pid=MOBEA4CA4TNVV2GZ&srno=b_5_115&otracker=browse&lid=LSTMOBEA4CA4TNVV2GZYBWI0U&fm=organic&iid=b5677e25-fb99-4702-a30a-020082328701.MOBEA4CA4TNVV2GZ.SEARCH","Samsung Metro 350  (Black)","₹3,200","null","1200 Battery","DEVIMOBILESS","null","Black","46 MB","64 MB","1 Year Manufacturer Warranty","3.9","null","null","null","null","null",""
"1546971044-256","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung Grand Prime 4G (Gold, 8 GB)4350 Ratings & 35 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) quarter HD Display8MP Rear Camera | 5MP Front Camera2600 Battery1 Year Manufacturer Warranty₹7,899EMI starting from ₹263/month","https://www.flipkart.com/samsung-grand-prime-4g-gold-8-gb/p/itmeaheh3mgzcxwk?pid=MOBEAHEHNUGJNWY4&srno=b_7_164&otracker=browse&lid=LSTMOBEAHEHNUGJNWY44SIEG3&fm=organic&iid=f9b88db1-1d79-4ae7-a2d9-8ffcc09eb76f.MOBEAHEHNUGJNWY4.SEARCH","Samsung Grand Prime 4G (Gold, 8 GB)  (1 GB RAM)","₹7,899","null","2600 Battery","null","null","Gold","1 GB","8 GB","1 Year Manufacturer Warranty","4","null","null","null","null","All 35 reviews","https://www.flipkart.com/samsung-grand-prime-4g-gold-8-gb/product-reviews/itmeaheh3mgzcxwk?pid=MOBEAHEHNUGJNWY4"
"1546971401-330","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Galaxy S7 Edge (Black Onyx, 32 GB)4.43,648 Ratings & 577 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 200 GB13.97 cm (5.5 inch) Quad HD Display12MP Rear Camera | 5MP Front Camera3600 Li-Ion BatteryExynos 8890 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹53,725EMI starting from ₹1785/month","https://www.flipkart.com/samsung-galaxy-s7-edge-black-onyx-32-gb/p/itmeuyd7ubc3aztj?pid=MOBEGFZPMZTYFHAD&srno=b_4_90&otracker=browse&lid=LSTMOBEGFZPMZTYFHADDPALKX&fm=organic&iid=9674004e-dadf-4f22-ba95-52b32bdf4590.MOBEGFZPMZTYFHAD.SEARCH","Samsung Galaxy S7 Edge (Black Onyx, 32 GB)  (4 GB RAM)","₹53,725","7-8 days","3600 Li-Ion Battery","MobileLife","null","Black Onyx","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","4.6","4.0","4.2","4.3","All 577 reviews","https://www.flipkart.com/samsung-galaxy-s7-edge-black-onyx-32-gb/product-reviews/itmeuyd7ubc3aztj?pid=MOBEGFZPMZTYFHAD"
"1546971546-364","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","Add to CompareSamsung Galaxy J7 Nxt (Black, 16 GB)4.38,906 Ratings & 1,310 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 BatteryExynos Octa-Core 1.6GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹11,000EMI starting from ₹366/month","https://www.flipkart.com/samsung-galaxy-j7-nxt-black-16-gb/p/itmevyzyxnggkza6?pid=MOBEVYZYWYEQVJK7&srno=b_3_56&otracker=browse&lid=LSTMOBEVYZYWYEQVJK7SNOXC8&fm=organic&iid=3bd41f19-4acf-41f7-a501-997818505329.MOBEVYZYWYEQVJK7.SEARCH","Samsung Galaxy J7 Nxt (Black, 16 GB)  (2 GB RAM)","₹11,000","7-8 days","3000 Battery","CELLSANSAR","null","Black","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","3.8","4.1","4.2","4.6","All 1310 reviews","https://www.flipkart.com/samsung-galaxy-j7-nxt-black-16-gb/product-reviews/itmevyzyxnggkza6?pid=MOBEVYZYWYEQVJK7"
"1546971184-289","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=6","Out Of StockAdd to CompareSamsung Galaxy A9 Pro (White, 32 GB)4.33,346 Ratings & 813 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD Display16MP Rear Camera | 8MP Front Camera5000 Li-Ion BatteryQualcomm Snapdragon 652 Octa Core 1.8GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹19,999EMI starting from ₹665/month","https://www.flipkart.com/samsung-galaxy-a9-pro-white-32-gb/p/itmemzhf6dyghsgj?pid=MOBEMZGZDGGVJEUE&srno=b_6_131&otracker=browse&lid=LSTMOBEMZGZDGGVJEUEXFB0Y4&fm=organic&iid=9c76a629-a698-4c93-887e-1c88f58827f8.MOBEMZGZDGGVJEUE.SEARCH","Samsung Galaxy A9 Pro (White, 32 GB)  (4 GB RAM)","₹19,999","null","5000 Li-Ion Battery","null","null","White","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","3.8","4.2","4.2","3.7","All 813 reviews","https://www.flipkart.com/samsung-galaxy-a9-pro-white-32-gb/product-reviews/itmemzhf6dyghsgj?pid=MOBEMZGZDGGVJEUE"
"1546970855-213","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=9","Out Of StockAdd to CompareSamsung Grand Prime (White, 8 GB)41,987 Ratings & 297 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) Display8MP Rear Camera | 5MP Front Camera2600 Battery1 Year for Mobile & 6 Months for Accessories₹7,999EMI starting from ₹266/month","https://www.flipkart.com/samsung-grand-prime-white-8-gb/p/itmeyfhgfzkzwghu?pid=MOBEYAW2YQANCQKA&srno=b_9_207&otracker=browse&lid=LSTMOBEYAW2YQANCQKANX0YVB&fm=organic&iid=185dd0d8-2cc5-45f1-8570-212fdaaabca5.MOBEYAW2YQANCQKA.SEARCH","Samsung Grand Prime (White, 8 GB)  (1 GB RAM)","₹7,999","null","2600 Battery","null","null","White","1 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","4","null","null","null","null","All 297 reviews","https://www.flipkart.com/samsung-grand-prime-white-8-gb/product-reviews/itmeyfhgfzkzwghu?pid=MOBEYAW2YQANCQKA"
"1546971093-269","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung Galaxy Note 5 (black sapphire, 32 GB)3.8337 Ratings & 103 Reviews4 GB RAM | 32 GB ROM |14.48 cm (5.7 inch) HD Display16MP Rear Camera | 5MP Front Camera3000 Batterycortex A-53 Processor1 Year Manufacturer Warranty₹34,999EMI starting from ₹1163/month","https://www.flipkart.com/samsung-galaxy-note-5-black-sapphire-32-gb/p/itmebf3xtbzpdzbm?pid=MOBEBF3XFPGHJYUR&srno=b_7_151&otracker=browse&lid=LSTMOBEBF3XFPGHJYURGRMDB9&fm=organic&iid=702b8455-4c3f-451e-8f83-644108c709a2.MOBEBF3XFPGHJYUR.SEARCH","Samsung Galaxy Note 5 (black sapphire, 32 GB)  (4 GB RAM)","₹34,999","null","3000 Battery","null","null","black sapphire","4 GB","32 GB","1 Year Manufacturer Warranty","3.8","null","null","null","null","All 103 reviews","https://www.flipkart.com/samsung-galaxy-note-5-black-sapphire-32-gb/product-reviews/itmebf3xtbzpdzbm?pid=MOBEBF3XFPGHJYUR"
"1546971649-384","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","ON OFFERAdd to CompareSamsung Galaxy J4 (Blue, 16 GB)4.32,161 Ratings & 267 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 BatteryExynos 7570 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹8,750₹9,6008% offUp to ₹8,500 Off on ExchangeEMI starting from ₹291/monthOffersSpecial Price","https://www.flipkart.com/samsung-galaxy-j4-blue-16-gb/p/itmf5scx78ghsqzg?pid=MOBF5PZHU3AWSMYS&srno=b_2_36&otracker=browse&lid=LSTMOBF5PZHU3AWSMYSZWF51R&fm=organic&iid=83bdae64-b66d-485a-a33e-a387f7a2e83f.MOBF5PZHU3AWSMYS.SEARCH","Samsung Galaxy J4 (Blue, 16 GB)  (2 GB RAM)","₹8,750","6-7 days","3000 Battery","TrueComRetail","4.6","Blue","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.2","3.2","5.0","4.7","All 267 reviews","https://www.flipkart.com/samsung-galaxy-j4-blue-16-gb/product-reviews/itmf5scx78ghsqzg?pid=MOBF5PZHU3AWSMYS"
"1546971558-366","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","Add to CompareSamsung Galaxy J7 Pro (Gold, 64 GB)4.39,068 Ratings & 1,521 Reviews3 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 13MP Front Camera3600 BatteryExynos Octa-Core 1.6GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹16,900EMI starting from ₹562/month","https://www.flipkart.com/samsung-galaxy-j7-pro-gold-64-gb/p/itmevyzytyjbsxsf?pid=MOBEVYZYZBMAHKEV&srno=b_3_54&otracker=browse&lid=LSTMOBEVYZYZBMAHKEVDQMM3L&fm=organic&iid=2b76694a-9adf-4977-83be-b894f839d27f.MOBEVYZYZBMAHKEV.SEARCH","Samsung Galaxy J7 Pro (Gold, 64 GB)  (3 GB RAM)","₹18,900","4-5 days","3600 Battery","MALIKCOMMUNICATION","null","Gold","3 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.3","4.2","3.9","3.8","All 1521 reviews","https://www.flipkart.com/samsung-galaxy-j7-pro-gold-64-gb/product-reviews/itmevyzytyjbsxsf?pid=MOBEVYZYZBMAHKEV"
"1546971404-331","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Galaxy S7 Edge (Silver Titanium, 32 GB)4.43,648 Ratings & 577 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 200 GB13.97 cm (5.5 inch) Quad HD Display12MP Rear Camera | 5MP Front Camera3600 Li-Ion BatteryExynos 8890 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹50,900EMI starting from ₹1691/month","https://www.flipkart.com/samsung-galaxy-s7-edge-silver-titanium-32-gb/p/itmeuyd7ubc3aztj?pid=MOBEGFZPFQ6GGHCV&srno=b_4_89&otracker=browse&lid=LSTMOBEGFZPFQ6GGHCVVFQ4PP&fm=organic&iid=6437a92e-349a-46c9-8763-ca5ca17a8c00.MOBEGFZPFQ6GGHCV.SEARCH","Samsung Galaxy S7 Edge (Silver Titanium, 32 GB)  (4 GB RAM)","₹50,900","4-5 days","3600 Li-Ion Battery","BALAJI10","null","Silver Titanium","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","4.6","4.0","4.2","4.3","All 577 reviews","https://www.flipkart.com/samsung-galaxy-s7-edge-silver-titanium-32-gb/product-reviews/itmeuyd7ubc3aztj?pid=MOBEGFZPFQ6GGHCV"
"1546971593-372","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","Add to CompareSamsung Galaxy J2 2018 (Gold, 16 GB)4.25,318 Ratings & 545 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera | 5MP Front Camera2600 BatterySnapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹7,490EMI starting from ₹249/month","https://www.flipkart.com/samsung-galaxy-j2-2018-gold-16-gb/p/itmf5yh2sbgf3h8n?pid=MOBF47DRKFBAYVFX&srno=b_2_48&otracker=browse&lid=LSTMOBF47DRKFBAYVFXLIV3FO&fm=organic&iid=a89bc499-cdf8-41e9-bcef-90317b4f55ed.MOBF47DRKFBAYVFX.SEARCH","Samsung Galaxy J2 2018 (Gold, 16 GB)  (2 GB RAM)","₹7,490","15 Jan, Tuesday","2600 Battery","CreativeDealSLP","4.7","Gold","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","2.2","2.9","4.6","3.4","All 545 reviews","https://www.flipkart.com/samsung-galaxy-j2-2018-gold-16-gb/product-reviews/itmf5yh2sbgf3h8n?pid=MOBF47DRKFBAYVFX"
"1546971793-419","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=1","Add to CompareSamsung Galaxy S9 Plus (Burgundy Red, 64 GB)4.72,883 Ratings & 551 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 400 GB15.75 cm (6.2 inch) Quad HD+ Display12MP + 12MP | 8MP Front Camera3500 BatteryExynos 9810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹57,899EMI starting from ₹1924/month","https://www.flipkart.com/samsung-galaxy-s9-plus-burgundy-red-64-gb/p/itmfbtwzfy7kq5cy?pid=MOBFBM2FAGEB8F3X&srno=b_1_1&otracker=browse&lid=LSTMOBFBM2FAGEB8F3XDJZT7I&fm=organic&iid=de674c34-9593-4c46-bada-1498042ca220.MOBFBM2FAGEB8F3X.SEARCH","Samsung Galaxy S9 Plus (Burgundy Red, 64 GB)  (6 GB RAM)","₹57,899","3-4 days","3500 Battery","CellphoneHub","2.7","Burgundy Red","6 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.7","4.6","3.5","4.7","4.3","All 551 reviews","https://www.flipkart.com/samsung-galaxy-s9-plus-burgundy-red-64-gb/product-reviews/itmfbtwzfy7kq5cy?pid=MOBFBM2FAGEB8F3X"
"1546970794-200","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Galaxy Star Pro (White, 4 GB)3.75,532 Ratings & 658 Reviews512 MB RAM | 4 GB ROM | Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display2MP Rear Camera1500 Li-Ion BatteryCortex-A5 Processor1 Year for Mobile & 6 Months for Accessories₹4,199EMI starting from ₹140/month","https://www.flipkart.com/samsung-galaxy-star-pro-white-4-gb/p/itme5z9ks7ansz8e?pid=MOBDP6W62AJNWKZJ&srno=b_10_220&otracker=browse&lid=LSTMOBDP6W62AJNWKZJ8V3LSF&fm=organic&iid=9ca86790-41e0-499b-8723-c52046b58d6e.MOBDP6W62AJNWKZJ.SEARCH","Samsung Galaxy Star Pro (White, 4 GB)  (512 MB RAM)","₹4,199","null","1500 Li-Ion Battery","null","null","White","512 MB","4 GB","1 Year for Mobile & 6 Months for Accessories","3.7","null","null","null","null","All 658 reviews","https://www.flipkart.com/samsung-galaxy-star-pro-white-4-gb/product-reviews/itme5z9ks7ansz8e?pid=MOBDP6W62AJNWKZJ"
