,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,review_link,brand,no._of_reviews,positive_reviews_score,negative_reviews_score,total_reviews_score
37,https://www.flipkart.com/honor-7x-gold-32-gb/p/itmffrrffc8uytmy?pid=MOBF6NEHA6GRMZ6A&srno=b_2_27&otracker=CLP_filters&lid=LSTMOBF6NEHA6GRMZ6AAMBRFT&fm=organic&iid=008cce29-810d-4ac1-8a17-59ce717e8ee6.MOBF6NEHA6GRMZ6A.SEARCH,"Honor 7X (Gold, 32 GB)  (4 GB RAM)","?11,999",4-6 days,3340 Battery,TechMan,2.7,Gold,4 GB,32 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.2,null,null,null,null,https://www.flipkart.com/honor-7x-gold-32-gb/product-reviews/itmffrrffc8uytmy?pid=MOBF6NEHA6GRMZ6A,honor,189,900,100,800
38,https://www.flipkart.com/honor-6x-gold-64-gb/p/itmexczyddznvhd2?pid=MOBEWA9MRD9QSSTJ&srno=b_3_55&otracker=CLP_filters&lid=LSTMOBEWA9MRD9QSSTJKKCLFQ&fm=organic&iid=658de03f-8050-484d-9b8a-38a5a57023c9.MOBEWA9MRD9QSSTJ.SEARCH,"Honor 6X (Gold, 64 GB)  (4 GB RAM)","?13,999",null,3340 Battery,null,null,Gold,4 GB,64 GB,"15 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,4.5,4.4,4.4,4.7,https://www.flipkart.com/honor-6x-gold-64-gb/product-reviews/itmexczyddznvhd2?pid=MOBEWA9MRD9QSSTJ,honor,1997,640,360,280
39,https://www.flipkart.com/honor-7s-blue-16-gb/p/itmf8yjqhu3jwhwc?pid=MOBF8DF2XUVPK4WG&srno=b_1_7&otracker=CLP_filters&lid=LSTMOBF8DF2XUVPK4WG4IXCG2&fm=organic&iid=c215fd85-23b8-4535-a061-18b73ee227f6.MOBF8DF2XUVPK4WG.SEARCH,"Honor 7S (Blue, 16 GB)  (2 GB RAM)","?5,999","Tomorrow, Thursday",3020 Battery,IndiFlashMart,4.7,Blue,2 GB,16 GB,"12 Months on Handset, 6 Months on Battery, 6 Months on Charger & 3 Months on Data Cable",4.1,2.6,2.6,3.1,4.4,https://www.flipkart.com/honor-7s-blue-16-gb/product-reviews/itmf8yjqhu3jwhwc?pid=MOBF8DF2XUVPK4WG,honor,5246,740,260,480
40,https://www.flipkart.com/honor-9-lite-sapphire-blue-32-gb/p/itmff5zgdeckztpk?pid=MOBFF5ZGAKHCWDWR&srno=b_1_16&otracker=CLP_filters&lid=LSTMOBFF5ZGAKHCWDWRLQEAXD&fm=organic&iid=28b056aa-6b0b-4a28-a053-c4a71a14dd14.MOBFF5ZGAKHCWDWR.SEARCH,"Honor 9 Lite (Sapphire Blue, 32 GB)  (3 GB RAM)","?9,999","2 Days, Friday",3000 Battery,IndiFlashMart,4.7,Sapphire Blue,3 GB,32 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,4.0,3.1,4.2,4.7,https://www.flipkart.com/honor-9-lite-sapphire-blue-32-gb/product-reviews/itmff5zgdeckztpk?pid=MOBFF5ZGAKHCWDWR,honor,61097,940,60,880
41,https://www.flipkart.com/honor-6-black-16-gb/p/itmeuyd7vtk4gyvs?pid=MOBDZM5TFZR7EGDQ&srno=b_2_43&otracker=CLP_filters&lid=LSTMOBDZM5TFZR7EGDQUWNAV1&fm=organic&iid=10ad5c49-bf90-47f7-b0f0-ec7c68e2ad94.MOBDZM5TFZR7EGDQ.SEARCH,"Honor 6 (Black, 16 GB)  (3 GB RAM)","?8,990",5-7 days,3000 Battery,RGCSLC,2.3,Black,3 GB,16 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,null,null,null,null,https://www.flipkart.com/honor-6-black-16-gb/product-reviews/itmeuyd7vtk4gyvs?pid=MOBDZM5TFZR7EGDQ,honor,1755,790,210,580
42,https://www.flipkart.com/honor-holly-3-white-32-gb/p/itmf4238mhnvbtyu?pid=MOBF3HCHRM4AFBAY&srno=b_3_49&otracker=CLP_filters&lid=LSTMOBF3HCHRM4AFBAYEVFMSZ&fm=organic&iid=7d64b681-ec73-4358-9a17-e5168699def9.MOBF3HCHRM4AFBAY.SEARCH,"Honor Holly 3 (White, 32 GB)  (3 GB RAM)","?7,499",null,3000 Li-Polymer Battery,null,null,White,3 GB,32 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",3.9,3.9,2.3,4.6,4.4,https://www.flipkart.com/honor-holly-3-white-32-gb/product-reviews/itmf4238mhnvbtyu?pid=MOBF3HCHRM4AFBAY,honor,849,870,130,740
43,https://www.flipkart.com/honor-8/p/itmeuydakfewgvk3?pid=MOBEM38EGGJRGNHR&srno=b_2_39&otracker=CLP_filters&lid=LSTMOBEM38EGGJRGNHRZYTSEW&fm=organic&iid=226db5b7-8b56-4cbf-8ca6-64e045662221.MOBEM38EGGJRGNHR.SEARCH,Honor 8  (4 GB RAM),"?29,999",4-6 days,3000 Li-Polymer Battery,SuperComNet,4.5,Pearl White,4 GB,32 GB,"24 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.4,4.8,3.8,4.8,4.5,https://www.flipkart.com/honor-8/product-reviews/itmeuydakfewgvk3?pid=MOBEM38EGGJRGNHR,honor,708,830,170,660
44,https://www.flipkart.com/honor-holly-3-gold-32-gb/p/itmf4238mhnvbtyu?pid=MOBF3HCH8DKYF6B6&srno=b_2_25&otracker=CLP_filters&lid=LSTMOBF3HCH8DKYF6B6YAIWWA&fm=organic&iid=2272db76-08fe-4b18-be52-891d048ce4b4.MOBF3HCH8DKYF6B6.SEARCH,"Honor Holly 3 (Gold, 32 GB)  (3 GB RAM)","?8,499",9-10 days,3000 Li-Polymer Battery,mobilehub7,3,Gold,3 GB,32 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",3.9,3.9,2.3,4.6,4.4,https://www.flipkart.com/honor-holly-3-gold-32-gb/product-reviews/itmf4238mhnvbtyu?pid=MOBF3HCH8DKYF6B6,honor,849,910,90,820
45,https://www.flipkart.com/honor-7x-black-32-gb/p/itmffrrffc8uytmy?pid=MOBFFRRFJM5GVGNG&srno=b_2_28&otracker=CLP_filters&lid=LSTMOBFFRRFJM5GVGNG3AKKVK&fm=organic&iid=90f16a03-92e4-4303-9a4f-0385a73e47db.MOBFFRRFJM5GVGNG.SEARCH,"Honor 7X (Black, 32 GB)  (4 GB RAM)","?12,695",3-4 days,3340 Lithium-polymer Battery,AmoghindiaSLP,4.2,Black,4 GB,32 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.2,null,null,null,null,https://www.flipkart.com/honor-7x-black-32-gb/product-reviews/itmffrrffc8uytmy?pid=MOBFFRRFJM5GVGNG,honor,189,950,50,900
46,https://www.flipkart.com/honor-9n-purple-32-gb/p/itmf8d8u4xezkjgr?pid=MOBF8D8UH7ZGT9NH&srno=b_2_26&otracker=CLP_filters&lid=LSTMOBF8D8UH7ZGT9NHBLEFNJ&fm=organic&iid=54d45338-f554-4190-aed9-c10478d09162.MOBF8D8UH7ZGT9NH.SEARCH,"Honor 9N (Purple, 32 GB)  (3 GB RAM)","?12,500",null,3000 Battery,MODERNMOBILEANDELECTRO,null,Purple,3 GB,32 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.4,4.0,2.5,4.4,4.8,https://www.flipkart.com/honor-9n-purple-32-gb/product-reviews/itmf8d8u4xezkjgr?pid=MOBF8D8UH7ZGT9NH,honor,10378,630,370,260
47,https://www.flipkart.com/honor-8-smart-black-16-gb/p/itmeuyd8pwzwz6da?pid=MOBEZYYFDNVZDX4J&srno=b_2_29&otracker=CLP_filters&lid=LSTMOBEZYYFDNVZDX4J0NDAWX&fm=organic&iid=c60c8f53-9373-41c6-a21c-e4727cb441b9.MOBEZYYFDNVZDX4J.SEARCH,"Honor 8 Smart (Black, 16 GB)  (2 GB RAM)","?8,999",5-6 days,3000 Battery,Taksh Enterprise,null,Black,2 GB,16 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.1,null,null,null,null,https://www.flipkart.com/honor-8-smart-black-16-gb/product-reviews/itmeuyd8pwzwz6da?pid=MOBEZYYFDNVZDX4J,honor,93,710,290,420
48,https://www.flipkart.com/honor-holly-2-plus-white-16-gb/p/itmezqa6aqgquxbs?pid=MOBEEVDZVMPWFZPV&srno=b_3_51&otracker=CLP_filters&lid=LSTMOBEEVDZVMPWFZPVSMWOGQ&fm=organic&iid=07fbf1fc-08fa-411a-ad38-3f0e6f077c28.MOBEEVDZVMPWFZPV.SEARCH,"Honor Holly 2 Plus (White, 16 GB)  (2 GB RAM)","?8,499",null,4000 Li-Polymer Battery,null,null,White,2 GB,16 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.0,3.8,4.7,2.3,4.5,https://www.flipkart.com/honor-holly-2-plus-white-16-gb/product-reviews/itmezqa6aqgquxbs?pid=MOBEEVDZVMPWFZPV,honor,3875,770,230,540
49,https://www.flipkart.com/honor-9n-sapphire-blue-128-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARCJHKAJDG&srno=b_2_30&otracker=CLP_filters&lid=LSTMOBF6NARCJHKAJDG4YXS7T&fm=organic&iid=0b27ac0c-e71a-4fce-bfaf-1709328ff073.MOBF6NARCJHKAJDG.SEARCH,"Honor 9N (Sapphire Blue, 128 GB)  (4 GB RAM)","?17,999","2 Days, Friday",3000 Battery,IndiFlashMart,4.7,Sapphire Blue,4 GB,128 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,3.8,2.5,4.4,4.6,https://www.flipkart.com/honor-9n-sapphire-blue-128-gb/product-reviews/itmf9pgsehv6nmss?pid=MOBF6NARCJHKAJDG,honor,10418,770,230,540
50,https://www.flipkart.com/honor-7x-black-64-gb/p/itmffrrffc8uytmy?pid=MOBFFRRFRYCFDBQM&srno=b_1_24&otracker=CLP_filters&lid=LSTMOBFFRRFRYCFDBQMUITU8H&fm=organic&iid=518a45cf-11ec-4351-93a4-170877f7b177.MOBFFRRFRYCFDBQM.SEARCH,"Honor 7X (Black, 64 GB)  (4 GB RAM)","?16,495","13 Jan, Sunday",3340 Lithium-polymer Battery,ONLINEWORLD,4.7,Black,4 GB,64 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.2,null,null,null,null,https://www.flipkart.com/honor-7x-black-64-gb/product-reviews/itmffrrffc8uytmy?pid=MOBFFRRFRYCFDBQM,honor,189,810,190,620
51,https://www.flipkart.com/honor-6x-grey-32-gb/p/itmexczyddznvhd2?pid=MOBEWA9MA5HCNFN6&srno=b_3_53&otracker=CLP_filters&lid=LSTMOBEWA9MA5HCNFN6JQA20L&fm=organic&iid=ec31779d-cb9a-46e7-9bde-28a884fded89.MOBEWA9MA5HCNFN6.SEARCH,"Honor 6X (Grey, 32 GB)  (3 GB RAM)","?11,999",null,3340 Battery,null,null,Grey,3 GB,32 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,4.6,4.6,4.4,4.8,https://www.flipkart.com/honor-6x-grey-32-gb/product-reviews/itmexczyddznvhd2?pid=MOBEWA9MA5HCNFN6,honor,2784,890,110,780
52,https://www.flipkart.com/honor-holly-3-black-16-gb/p/itmeuydawhjeyvr9?pid=MOBEMK73JSBAPNKK&srno=b_1_21&otracker=CLP_filters&lid=LSTMOBEMK73JSBAPNKKOJGDA9&fm=organic&iid=7cc0af9e-1305-4569-9b87-91e126a20a85.MOBEMK73JSBAPNKK.SEARCH,"Honor Holly 3 (Black, 16 GB)  (2 GB RAM)","?6,090","2 Days, Friday",3000 Li-Polymer Battery,VTMSLP,3.9,Black,2 GB,16 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.0,4.2,3.2,3.8,4.7,https://www.flipkart.com/honor-holly-3-black-16-gb/product-reviews/itmeuydawhjeyvr9?pid=MOBEMK73JSBAPNKK,honor,1339,780,220,560
53,https://www.flipkart.com/honor-7x-red-32-gb/p/itmffrrffc8uytmy?pid=MOBF6NEHTP4WVBUJ&srno=b_2_42&otracker=CLP_filters&lid=LSTMOBF6NEHTP4WVBUJPJUX3A&fm=organic&iid=08a42e46-c982-4546-a9b5-ec362a61566b.MOBF6NEHTP4WVBUJ.SEARCH,"Honor 7X (Red, 32 GB)  (4 GB RAM)","?14,500",null,3340 Battery,MODERNMOBILEANDELECTRO,null,Red,4 GB,32 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.2,null,null,null,null,https://www.flipkart.com/honor-7x-red-32-gb/product-reviews/itmffrrffc8uytmy?pid=MOBF6NEHTP4WVBUJ,honor,189,630,370,260
54,https://www.flipkart.com/honor-9n-midnight-black-32-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARV3GCYNYA&srno=b_1_5&otracker=CLP_filters&lid=LSTMOBF6NARV3GCYNYA7DQRLX&fm=organic&iid=bc6aa65c-35d8-4148-bbdc-86c917f283d5.MOBF6NARV3GCYNYA.SEARCH,"Honor 9N (Midnight Black, 32 GB)  (3 GB RAM)","?9,999","Tomorrow, Thursday",3000 Battery,IndiFlashMart,4.7,Midnight Black,3 GB,32 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.4,4.0,2.5,4.4,4.8,https://www.flipkart.com/honor-9n-midnight-black-32-gb/product-reviews/itmf9pgsehv6nmss?pid=MOBF6NARV3GCYNYA,honor,10378,610,390,220
55,https://www.flipkart.com/honor-5x-grey-16-gb/p/itmeuyd9bghhdx9b?pid=MOBEEVHDPYFDWSEM&srno=b_3_66&otracker=CLP_filters&lid=LSTMOBEEVHDPYFDWSEMSYCIIC&fm=organic&iid=7a9bac0f-922c-4846-a399-02ccc5d1568d.MOBEEVHDPYFDWSEM.SEARCH,"Honor 5X (Grey, 16 GB)  (2 GB RAM)","?12,999",null,3000 Li-Polymer Battery,null,null,Grey,2 GB,16 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.1,4.7,4.3,4.5,4.7,https://www.flipkart.com/honor-5x-grey-16-gb/product-reviews/itmeuyd9bghhdx9b?pid=MOBEEVHDPYFDWSEM,honor,3373,840,160,680
56,https://www.flipkart.com/honor-7x-blue-64-gb/p/itmffrrffc8uytmy?pid=MOBFFRRFYDZPZA3G&srno=b_1_22&otracker=CLP_filters&lid=LSTMOBFFRRFYDZPZA3G7SRVLZ&fm=organic&iid=fd154f90-ed8b-404a-a17c-ec6f7ee20144.MOBFFRRFYDZPZA3G.SEARCH,"Honor 7X (Blue, 64 GB)  (4 GB RAM)","?14,950","Tomorrow, Thursday",3340 Lithium-polymer Battery,Kineta,4.4,Blue,4 GB,64 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.2,null,null,null,null,https://www.flipkart.com/honor-7x-blue-64-gb/product-reviews/itmffrrffc8uytmy?pid=MOBFFRRFYDZPZA3G,honor,189,630,370,260
57,https://www.flipkart.com/honor-6x-silver-64-gb/p/itmexczyddznvhd2?pid=MOBEWA9MCCHK9MRS&srno=b_3_52&otracker=CLP_filters&lid=LSTMOBEWA9MCCHK9MRSVZCCVL&fm=organic&iid=d2f18276-f644-4dbb-8e11-b2860a8ef45d.MOBEWA9MCCHK9MRS.SEARCH,"Honor 6X (Silver, 64 GB)  (4 GB RAM)","?13,999",null,3340 Battery,null,null,Silver,4 GB,64 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,4.5,4.4,4.4,4.7,https://www.flipkart.com/honor-6x-silver-64-gb/product-reviews/itmexczyddznvhd2?pid=MOBEWA9MCCHK9MRS,honor,1997,970,30,940
58,https://www.flipkart.com/honor-4x-gold-8-gb/p/itmeuyd9vg73gghm?pid=MOBE5KZJMPQHPTN2&srno=b_3_58&otracker=CLP_filters&lid=LSTMOBE5KZJMPQHPTN23XH6AN&fm=organic&iid=84edb0f6-6d0b-49d0-bb1d-dc2b93194254.MOBE5KZJMPQHPTN2.SEARCH,"Honor 4X (Gold, 8 GB)  (2 GB RAM)","?10,499",null,3000 Battery,null,null,Gold,2 GB,8 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,4.4,4.1,4.8,3.7,https://www.flipkart.com/honor-4x-gold-8-gb/product-reviews/itmeuyd9vg73gghm?pid=MOBE5KZJMPQHPTN2,honor,3616,990,10,980
59,https://www.flipkart.com/honor-5x-silver-16-gb/p/itmeuyd9bghhdx9b?pid=MOBEEVHDEAQZEPQ3&srno=b_3_65&otracker=CLP_filters&lid=LSTMOBEEVHDEAQZEPQ3YU00TO&fm=organic&iid=5b9b1735-dfe1-4a15-a4a5-5dc5e8f36c52.MOBEEVHDEAQZEPQ3.SEARCH,"Honor 5X (Silver, 16 GB)  (2 GB RAM)","?8,999",null,3000 Li-Polymer Battery,null,null,Silver,2 GB,16 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.1,4.7,4.3,4.5,4.7,https://www.flipkart.com/honor-5x-silver-16-gb/product-reviews/itmeuyd9bghhdx9b?pid=MOBEEVHDEAQZEPQ3,honor,3373,970,30,940
60,https://www.flipkart.com/honor-bee-2-gold-8-gb/p/itmevmkdbhwb2pxj?pid=MOBEVMKDGWGYUYHG&srno=b_3_67&otracker=CLP_filters&lid=LSTMOBEVMKDGWGYUYHGNT7ZWS&fm=organic&iid=c87b4899-310e-4344-80e8-6b4186fe3a61.MOBEVMKDGWGYUYHG.SEARCH,"Honor Bee 2 (Gold, 8 GB)  (1 GB RAM)","?6,499",null,2100 Battery,Themobilefirsthyd,null,Gold,1 GB,8 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",3.9,null,null,null,null,https://www.flipkart.com/honor-bee-2-gold-8-gb/product-reviews/itmevmkdbhwb2pxj?pid=MOBEVMKDGWGYUYHG,honor,123,800,200,600
61,https://www.flipkart.com/honor-4x-black-8-gb/p/itmeuyd9vg73gghm?pid=MOBE47FHEKGHN27Q&srno=b_3_59&otracker=CLP_filters&lid=LSTMOBE47FHEKGHN27QCSOLTP&fm=organic&iid=c2ae635b-fb0f-4cff-8c28-cbc4379f8cda.MOBE47FHEKGHN27Q.SEARCH,"Honor 4X (Black, 8 GB)  (2 GB RAM)","?9,999",null,3000 Battery,null,null,Black,2 GB,8 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,4.4,4.1,4.8,3.7,https://www.flipkart.com/honor-4x-black-8-gb/product-reviews/itmeuyd9vg73gghm?pid=MOBE47FHEKGHN27Q,honor,3616,960,40,920
62,https://www.flipkart.com/honor-8x-black-64-gb/p/itmfa2pyt3uewh9w?pid=MOBFA2PYPQS8FHDA&srno=b_3_50&otracker=CLP_filters&lid=LSTMOBFA2PYPQS8FHDARBGZNS&fm=organic&iid=b4710af0-ba8c-4776-9c62-5fdb7e751f6f.MOBFA2PYPQS8FHDA.SEARCH,"Honor 8X (Black, 64 GB)  (6 GB RAM)","?16,999",null,3750 Battery,null,null,Black,6 GB,64 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5,null,null,null,null,,honor,0,750,250,500
63,https://www.flipkart.com/honor-9n-sapphire-blue-64-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARU2TTTXBG&srno=b_1_10&otracker=CLP_filters&lid=LSTMOBF6NARU2TTTXBG35MWZK&fm=organic&iid=5e14b409-9cc2-4496-98f0-3e757610c10c.MOBF6NARU2TTTXBG.SEARCH,"Honor 9N (Sapphire Blue, 64 GB)  (4 GB RAM)","?11,999","2 Days, Friday",3000 Battery,IndiFlashMart,4.7,Sapphire Blue,4 GB,64 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,3.8,2.5,4.4,4.6,https://www.flipkart.com/honor-9n-sapphire-blue-64-gb/product-reviews/itmf9pgsehv6nmss?pid=MOBF6NARU2TTTXBG,honor,10418,810,190,620
64,https://www.flipkart.com/honor-9-lite-glacier-grey-32-gb/p/itmff5zgdeckztpk?pid=MOBFF5ZGTY7JHSDH&srno=b_1_19&otracker=CLP_filters&lid=LSTMOBFF5ZGTY7JHSDHIB9FID&fm=organic&iid=a183b10b-8766-4f54-8b66-ef9cec368782.MOBFF5ZGTY7JHSDH.SEARCH,"Honor 9 Lite (Glacier Grey, 32 GB)  (3 GB RAM)","?13,999",5-6 days,3000 Battery,POONAMOBILEWORLD,null,Glacier Grey,3 GB,32 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,4.0,3.1,4.2,4.7,https://www.flipkart.com/honor-9-lite-glacier-grey-32-gb/product-reviews/itmff5zgdeckztpk?pid=MOBFF5ZGTY7JHSDH,honor,61097,750,250,500
65,https://www.flipkart.com/honor-bee-black-8-gb/p/itmeuyd8fn3qgdkv?pid=MOBE5TZ9BYDYSUBF&srno=b_3_60&otracker=CLP_filters&lid=LSTMOBE5TZ9BYDYSUBFKL3X1F&fm=organic&iid=03872754-9734-4b71-8528-9e451316aa06.MOBE5TZ9BYDYSUBF.SEARCH,"Honor Bee (Black, 8 GB)  (1 GB RAM)","?4,999",null,1730 Battery,null,null,Black,1 GB,8 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",3.9,null,null,null,null,https://www.flipkart.com/honor-bee-black-8-gb/product-reviews/itmeuyd8fn3qgdkv?pid=MOBE5TZ9BYDYSUBF,honor,2504,730,270,460
66,https://www.flipkart.com/honor-holly-black-white-16-gb/p/itmeuyd8qgtbzmaz?pid=MOBEY39PGWFVQHQE&srno=b_2_45&otracker=CLP_filters&lid=LSTMOBEY39PGWFVQHQE1SA1NH&fm=organic&iid=f5cd1875-04b9-4284-a2cd-8d03eef44440.MOBEY39PGWFVQHQE.SEARCH,"Honor Holly (Black/White, 16 GB)  (1 GB RAM)","?5,999",null,2000 Li-Polymer Battery,OmniTechRetail,4.3,Black/White,1 GB,16 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.1,null,null,null,null,https://www.flipkart.com/honor-holly-black-white-16-gb/product-reviews/itmeuyd8qgtbzmaz?pid=MOBEY39PGWFVQHQE,honor,5920,710,290,420
0,https://www.flipkart.com/vivo-v9-gold-64-gb/p/itmf3tfnpgcm6zkr?pid=MOBF3J4HE3GZY8YF&srno=b_2_40&otracker=browse&lid=LSTMOBF3J4HE3GZY8YF8LFJBP&fm=organic&iid=c0a3475c-8f53-4037-816e-87ba93fdb06c.MOBF3J4HE3GZY8YF.SEARCH,"Vivo V9 (Gold, 64 GB)  (4 GB RAM)","?15,990",null,3260 Li-ion Battery,null,null,Gold,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,4.3,3.0,4.4,4.3,https://www.flipkart.com/vivo-v9-gold-64-gb/product-reviews/itmf3tfnpgcm6zkr?pid=MOBF3J4HE3GZY8YF,vivo,8797,770,230,540
1,https://www.flipkart.com/vivo-y83-pro-nebula-purple-64-gb/p/itmf96hj5gwbhkmq?pid=MOBF96HJQFRP422J&srno=b_1_3&otracker=browse&lid=LSTMOBF96HJQFRP422JSQRQGH&fm=organic&iid=745e05a4-3331-40e3-8c9a-b12c5b809a04.MOBF96HJQFRP422J.SEARCH,"Vivo Y83 Pro (Nebula Purple, 64 GB)  (4 GB RAM)","?13,990","Tomorrow, Thursday",3260 Li-ion Battery,Flashtech Retail,4.9,Nebula Purple,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,null,null,null,null,https://www.flipkart.com/vivo-y83-pro-nebula-purple-64-gb/product-reviews/itmf96hj5gwbhkmq?pid=MOBF96HJQFRP422J,vivo,190,930,70,860
2,https://www.flipkart.com/vivo-y93-starry-black-32-gb/p/itmfbykscgqzptyz?pid=MOBFBYKSNFY7PCRK&srno=b_2_28&otracker=browse&lid=LSTMOBFBYKSNFY7PCRKVSC4BO&fm=organic&iid=a20f1b30-2b39-46cd-9328-79ab286ca2f3.MOBFBYKSNFY7PCRK.SEARCH,"Vivo Y93 (Starry Black, 32 GB)  (4 GB RAM)","?13,990","2 Days, Friday",4030 Li-ion Battery,Flashtech Retail,4.9,Starry Black,4 GB,32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,null,null,null,null,https://www.flipkart.com/vivo-y93-starry-black-32-gb/product-reviews/itmfbykscgqzptyz?pid=MOBFBYKSNFY7PCRK,vivo,5,940,60,880
3,https://www.flipkart.com/vivo-y83-black-32-gb/p/itmf5q2fdvzcr4wr?pid=MOBF5Q2FN6ZCBXMS&srno=b_1_24&otracker=browse&lid=LSTMOBF5Q2FN6ZCBXMSCIFY1D&fm=organic&iid=450411e9-f5b9-4ffe-8701-5bce81a1805d.MOBF5Q2FN6ZCBXMS.SEARCH,"Vivo Y83 (Black, 32 GB)  (4 GB RAM)","?13,990","Tomorrow, Thursday",3260 Li-ion Battery,Flashtech Retail,4.9,Black,4 GB,32 GB,Brand Warranty of 1 Year Available for Mobile,4.3,2.7,4.2,4.2,4.1,https://www.flipkart.com/vivo-y83-black-32-gb/product-reviews/itmf5q2fdvzcr4wr?pid=MOBF5Q2FN6ZCBXMS,vivo,1100,780,220,560
4,https://www.flipkart.com/vivo-v7-matte-black-64-gb/p/itmffy7tqqgyvgdv?pid=MOBEX3YCVHTZT9KA&srno=b_1_20&otracker=browse&lid=LSTMOBEX3YCVHTZT9KAXKAIN2&fm=organic&iid=1de2adce-b335-4ba3-b24b-95834170cbb1.MOBEX3YCVHTZT9KA.SEARCH,"Vivo V7+ (Matte Black, 64 GB)  (4 GB RAM)","?19,990","2 Days, Friday",3225 Li-ion Battery,Flashtech Retail,4.9,Matte Black,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,4.3,4.4,4.2,3.8,https://www.flipkart.com/vivo-v7-matte-black-64-gb/product-reviews/itmffy7tqqgyvgdv?pid=MOBEX3YCVHTZT9KA,vivo,2711,690,310,380
5,https://www.flipkart.com/vivo-v9-youth-black-32-gb/p/itmf4d94cemugsug?pid=MOBF4D93ZUP926YK&srno=b_1_16&otracker=browse&lid=LSTMOBF4D93ZUP926YKCNBZXE&fm=organic&iid=3b16f0c1-70da-4f7b-a64c-ae41733b5d9a.MOBF4D93ZUP926YK.SEARCH,"Vivo V9 Youth (Black, 32 GB)  (4 GB RAM)","?13,990","Tomorrow, Thursday",3260 Li-ion Battery,Flashtech Retail,4.9,Black,4 GB,32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,4.2,3.5,4.5,4.3,https://www.flipkart.com/vivo-v9-youth-black-32-gb/product-reviews/itmf4d94cemugsug?pid=MOBF4D93ZUP926YK,vivo,2495,930,70,860
